filename,width,height,class,xmin,ymin,xmax,ymax
chrome_nxcR3LLYtN_png.rf.238a193b8c0e662be11d6bbb3e1e5aeb.jpg,518,780,green_light,234,368,277,475
00e847daf21b5eff_jpg.rf.2388474b3a56ee94438e58ddbe415866.jpg,1024,576,bus,754,22,907,162
00e847daf21b5eff_jpg.rf.2388474b3a56ee94438e58ddbe415866.jpg,1024,576,car,337,77,542,184
00e847daf21b5eff_jpg.rf.2388474b3a56ee94438e58ddbe415866.jpg,1024,576,motorcycle,782,205,1024,576
bdccdd859d99f6ae_jpg.rf.23c345c50bc0f803522de96b8c37e588.jpg,764,1024,motorcycle,384,611,670,791
bdccdd859d99f6ae_jpg.rf.23c345c50bc0f803522de96b8c37e588.jpg,764,1024,car,531,639,764,740
2013-Mitsubishi-Fuso-Canter-7C15-PBU_jpg.rf.23a056ae56b4ab2a0f92ae28a21569ee.jpg,640,640,truck,17,0,537,600
61c1ed834ef09565_jpg.rf.23d3405612e4a355c7173ddeb755ffbf.jpg,1024,576,van,667,308,880,412
61c1ed834ef09565_jpg.rf.23d3405612e4a355c7173ddeb755ffbf.jpg,1024,576,car,907,311,1024,437
depositphotos_107649870-stock-photo-red-traffic-signal-on-the_jpg.rf.23df4df4744d3bbe067c10afb53df52f.jpg,416,416,red_light,84,66,229,292
82b474f83f1eb471_jpg.rf.23f95e08fa40d78b06da6e9e3bec63c8.jpg,1024,768,bus,57,269,493,666
82b474f83f1eb471_jpg.rf.23f95e08fa40d78b06da6e9e3bec63c8.jpg,1024,768,bus,430,449,574,583
b9209573d1939678_jpg.rf.23e63fc796444f62cf139743a2ccbef5.jpg,640,269,red_light,535,189,553,219
b9209573d1939678_jpg.rf.23e63fc796444f62cf139743a2ccbef5.jpg,640,269,red_light,344,180,362,210
0b415ced2601ea6e_jpg.rf.242f3744113ba337d60829f0061cf0e4.jpg,981,768,van,119,148,849,669
68b3c36981e521e9_jpg.rf.245274681e1975d5cb26d63ae7182df3.jpg,1024,695,motorcycle,169,290,345,572
682865f4ee135128_jpg.rf.24407afa62c2febee0d9d1b7b4b32486.jpg,1024,768,bus,2,44,896,726
11d881e385133b7e_jpg.rf.2441c9d9960f55b732ae0b7f36d17bbf.jpg,1024,768,motorcycle,181,237,879,664
IMG_0782_JPG.rf.244db52f2ade232b1cdabc4f40f6507e.jpg,4000,3000,yellow_light,1898,1780,2337,2753
6884314b8a437258_jpg.rf.24cb715f7acea255311ac59fc386b0e0.jpg,1024,768,bus,119,0,1024,768
b426b994f34811f9_jpg.rf.24b884323955a7f84e44c82bcb622a8f.jpg,1024,318,bus,376,155,609,226
b426b994f34811f9_jpg.rf.24b884323955a7f84e44c82bcb622a8f.jpg,1024,318,bus,730,137,889,211
chrome_kDIxtQOU7z_png.rf.2474407ed671278da473c761bc338048.jpg,347,231,yellow_light,113,98,163,219
49babd1f1c161228_jpg.rf.24c20afc91adb8ab9492f60ee39a3707.jpg,1024,683,motorcycle,321,293,908,647
49babd1f1c161228_jpg.rf.24c20afc91adb8ab9492f60ee39a3707.jpg,1024,683,motorcycle,105,164,335,481
9a551e27edff70ad_jpg.rf.251a573e244097a39f85a75a92487344.jpg,1024,1024,van,14,317,971,803
chrome_tLctUYK0W2_png.rf.2516a1872559f9e6a8936ffa8d5c22dd.jpg,236,392,bus,20,102,173,260
532c11d63c730202_jpg.rf.252be070f701c62a20ba74892ffe7de5.jpg,1024,1024,motorcycle,23,183,991,910
fe8e2003e9e000d5_jpg.rf.25068e565bacb8dcfaa58ba2fa310adb.jpg,1024,768,bus,26,201,743,598
fe8e2003e9e000d5_jpg.rf.25068e565bacb8dcfaa58ba2fa310adb.jpg,1024,768,car,870,414,1024,583
fe8e2003e9e000d5_jpg.rf.25068e565bacb8dcfaa58ba2fa310adb.jpg,1024,768,car,629,398,876,557
chrome_7sX3lufN6b_png.rf.25467ff4e6d8bfba5e8281b55b2c2d6f.jpg,567,279,yellow_light,206,155,260,263
-2DA4F282-79BF-479B-8C38-E863DBF1AA9D-png_jpg.rf.2562c218778a2daf8de454e05c64f1ec.jpg,640,640,car,91,102,537,566
d425411391af502d_jpg.rf.2578e56e34c5b3f0960c03acc600d512.jpg,1024,768,bus,448,186,832,460
9e943901acbaac4f_jpg.rf.25a96e02e4bf0f1531b3a16d4aa0f3e6.jpg,640,311,red_light,295,16,320,81
9e943901acbaac4f_jpg.rf.25a96e02e4bf0f1531b3a16d4aa0f3e6.jpg,640,311,red_light,463,15,489,80
7a94e576b398495a_jpg.rf.25f6f26cee383fd3138801aae7275239.jpg,1024,768,motorcycle,78,186,860,663
-CA45E750-4780-41D5-87A3-B27806F02374-png_jpg.rf.25f0d9a3d9e04999d6f3205c7fecabd0.jpg,640,640,car,140,102,618,625
002519f868563098_jpg.rf.2549e2e03eabb86b7d356ec10cbcdae3.jpg,1024,683,van,135,102,846,638
002519f868563098_jpg.rf.2549e2e03eabb86b7d356ec10cbcdae3.jpg,1024,683,van,813,172,956,309
002519f868563098_jpg.rf.2549e2e03eabb86b7d356ec10cbcdae3.jpg,1024,683,car,0,233,332,469
030b2fa946df291f_jpg.rf.260f3dffdb47aeb7c54d07c181d5890a.jpg,1024,663,motorcycle,391,285,956,607
chrome_eArgEMJ0pu_png.rf.262b6d125d8996cb818af7681c58e1b1.jpg,1108,414,yellow_light,468,78,528,268
chrome_ZCsX8gq2vO_jpg.rf.25f78b7fa5a2e775d930722b06ea8756.jpg,1348,747,bus,207,399,742,653
318bf938189cdae6_jpg.rf.262613a683bc9a5a3c6c673ecf9ee796.jpg,639,399,red_light,95,236,112,296
318bf938189cdae6_jpg.rf.262613a683bc9a5a3c6c673ecf9ee796.jpg,639,399,red_light,224,216,241,269
318bf938189cdae6_jpg.rf.262613a683bc9a5a3c6c673ecf9ee796.jpg,639,399,red_light,350,233,372,287
c7ecab3212123e18_jpg.rf.2643de19fa21c53a77cf288e35edf019.jpg,1024,768,motorcycle,3,152,946,768
chrome_Ih4Uf3pSQj_png.rf.2649e5d21ce9c5ca0e70c5ecebff18db.jpg,170,165,green_light,54,0,87,91
fbd554377238c9fe_jpg.rf.26595dc8e0b22962795721b08dad06b5.jpg,1024,895,motorcycle,442,311,933,895
fbd554377238c9fe_jpg.rf.26595dc8e0b22962795721b08dad06b5.jpg,1024,895,motorcycle,21,121,375,521
47299dcbefe63809_jpg.rf.26832ed3c95775f0b6a912f11f941812.jpg,1024,768,van,49,12,987,727
830005_2_original_jpg.rf.2633e3a743eaedbd2b94faa4a67d47ab.jpg,640,640,truck,0,0,605,639
chrome_xa2qWMoOG0_png.rf.268d6803c10dc202fb950fbe49dbcad4.jpg,445,303,bus,51,109,275,249
chrome_T2jQZT47Mj_png.rf.26bed1877ae706bf9c2153cac115d891.jpg,586,487,green_light,140,196,179,275
chrome_T2jQZT47Mj_png.rf.26bed1877ae706bf9c2153cac115d891.jpg,586,487,green_light,460,381,481,437
chrome_T2jQZT47Mj_png.rf.26bed1877ae706bf9c2153cac115d891.jpg,586,487,red_light,501,42,547,167
chrome_T2jQZT47Mj_png.rf.26bed1877ae706bf9c2153cac115d891.jpg,586,487,red_light,423,385,449,439
021c70d53287877a_jpg.rf.26a481bd6c758d788c75d231bab2ad75.jpg,1024,768,red_light,107,256,134,332
021c70d53287877a_jpg.rf.26a481bd6c758d788c75d231bab2ad75.jpg,1024,768,red_light,983,320,1003,364
chrome_p2hTzCoCBK_png.rf.26d77041516be82dbe04c8ae99c3cd27.jpg,368,244,green_light,56,123,91,207
chrome_p2hTzCoCBK_png.rf.26d77041516be82dbe04c8ae99c3cd27.jpg,368,244,green_light,264,67,310,168
265046f0c75b690e_jpg.rf.272832b8d84763b7c71c208bc2f60c11.jpg,706,1024,van,510,149,706,476
Image_013193_jpg.rf.272484b7e35d713dec32386506b35671.jpg,640,640,truck,10,44,560,569
81194726a803a147_jpg.rf.2734891ba48f6a4e8eb1c250af72a112.jpg,640,482,red_light,437,249,452,296
81194726a803a147_jpg.rf.2734891ba48f6a4e8eb1c250af72a112.jpg,640,482,red_light,328,248,341,297
d5520a116a13d79a_jpg.rf.26a66149427ff183a328511c237d5eae.jpg,1024,683,motorcycle,94,157,607,588
chrome_OIXS01dTat_png.rf.275f6de403f8e99169458f341cd8231a.jpg,210,320,yellow_light,71,83,129,209
680578fb9056b174_jpg.rf.26f509556ddee005ef8dd817565c08f7.jpg,1024,768,green_light,501,231,527,288
680578fb9056b174_jpg.rf.26f509556ddee005ef8dd817565c08f7.jpg,1024,768,red_light,918,231,950,302
680578fb9056b174_jpg.rf.26f509556ddee005ef8dd817565c08f7.jpg,1024,768,green_light,542,372,569,426
aa4862d29a3aaec7_jpg.rf.2743a6e7d090877b51e585a943655cf4.jpg,1024,765,van,346,281,508,378
7e5372bf5f96bf48_jpg.rf.279172e5cc4b8fda6bfcc5a6f4b1a598.jpg,1024,683,bus,539,112,836,446
640c1beb0a7564ba_jpg.rf.279e3304ecb244e7c79212c96e5a7173.jpg,1024,756,van,680,521,971,740
aug_0_Screenshot-2023-03-15-230722_png_jpg.rf.27bb14570d5c4ea8c97b05697938e226.jpg,640,640,green_light,233,53,377,530
chrome_VyLYvlKh6J_png.rf.27ca1992e23be0b1d53134c3633f77e0.jpg,826,514,truck,329,176,584,450
55b6a3aa7e4060a7_jpg.rf.27bdff4e3b4b997c18793be85c3e5442.jpg,1024,577,bus,184,26,886,473
55b6a3aa7e4060a7_jpg.rf.27bdff4e3b4b997c18793be85c3e5442.jpg,1024,577,car,603,213,970,483
55b6a3aa7e4060a7_jpg.rf.27bdff4e3b4b997c18793be85c3e5442.jpg,1024,577,van,708,173,1022,445
6c0eb376214458e7_jpg.rf.28a3dcf9d4f6b28f7763c8e55913c6cf.jpg,1024,768,van,600,373,907,514
chrome_rp15SK9DuQ_png.rf.282d51e35e68d5f130078f0f23ff3549.jpg,340,222,green_light,169,25,219,156
a5a8ebf58e826406_jpg.rf.285c204c55c870374cc0fb95a1b87346.jpg,1024,714,bus,157,108,842,613
chrome_o6H5B4XTqO_png.rf.284797187cb952229f878e3ced894d2b.jpg,415,271,bus,51,52,328,220
0b16bea6502617e4_jpg.rf.28a8730d2e50b5f868f5e038cacfde3e.jpg,806,1024,green_light,214,270,519,893
7d3cc11acca74c98_jpg.rf.28cc8cffcfa65063daed183554d30d1f.jpg,640,461,green_light,33,256,58,344
chrome_FrX5YSIReU_png.rf.28db1dc577a8bcb4535bcb8cd1fcb487.jpg,537,416,green_light,58,0,235,394
chrome_ix3iW5pFbR_png.rf.29a0efda4161863780fc7e4cccc8cd3a.jpg,303,144,green_light,172,103,190,140
chrome_ix3iW5pFbR_png.rf.29a0efda4161863780fc7e4cccc8cd3a.jpg,303,144,green_light,14,34,32,70
chrome_0cYMP92qzA_png.rf.29babb588b0f0459394d19b65d664758.jpg,388,259,truck,176,21,360,164
5156c0e39c967689_jpg.rf.29a88b0e8230dc4fd31b123f49b9e7b8.jpg,1024,680,van,729,263,1024,520
5156c0e39c967689_jpg.rf.29a88b0e8230dc4fd31b123f49b9e7b8.jpg,1024,680,motorcycle,121,326,202,465
814d59b8e4455308_jpg.rf.291885dd7f8fa653ddf91a10805fbda6.jpg,1024,682,motorcycle,95,221,865,682
814d59b8e4455308_jpg.rf.291885dd7f8fa653ddf91a10805fbda6.jpg,1024,682,truck,475,46,1024,336
c71378b09bbf5156_jpg.rf.2917c398d9f9b91b4e1de6d33f861023.jpg,682,1024,motorcycle,3,404,682,996
chrome_9pRLQDstu1_png.rf.2a3257b09298d2a27031a615f5e7052f.jpg,171,260,green_light,59,81,96,193
chrome_kEePstnAl5_png.rf.2a38b3c8de731f8394869ba9f09b5b22.jpg,226,343,yellow_light,104,87,184,241
337a62e4b9821a08_jpg.rf.29e4805553f36a8ed5972aeb1e152913.jpg,1024,768,motorcycle,190,143,744,627
337a62e4b9821a08_jpg.rf.29e4805553f36a8ed5972aeb1e152913.jpg,1024,768,car,13,308,303,411
337a62e4b9821a08_jpg.rf.29e4805553f36a8ed5972aeb1e152913.jpg,1024,768,car,220,230,968,542
chrome_l8bmrDasBd_png.rf.29d5898ad8e023572b2141d9610518dc.jpg,529,782,bus,188,392,527,609
31c6097ead173e17_jpg.rf.2a5d99a675b7857cec9e68712ef97816.jpg,1024,1024,van,1,420,777,981
098f90acaca23f9e_jpg.rf.2aa5acf126ee4a429e85f62c288a1614.jpg,1024,576,red_light,783,38,903,483
as_10_jpg.rf.2ab9be965d04ba9f1bb8375486a97115.jpg,640,640,truck,48,11,609,628
chrome_gcqewR7iQY_png.rf.2a393cc801f15c7a2b74e0491709a886.jpg,291,262,truck,0,0,254,219
chrome_Gd6hndAglS_png.rf.2b0d957c60e5297dba503f5cd137d938.jpg,420,279,truck,16,94,350,213
e203b1c89eaf0cb0_jpg.rf.2b1902943c8cc3b379f74a2ffd09337c.jpg,639,421,green_light,476,139,503,227
e203b1c89eaf0cb0_jpg.rf.2b1902943c8cc3b379f74a2ffd09337c.jpg,639,421,green_light,241,332,258,386
chrome_RRkcLToo64_png.rf.2b27a7db15cbd7d31705004de6c9e99b.jpg,426,289,truck,85,66,252,248
763ced6b78751f8e_jpg.rf.2b0651c2d67fe20db86404b8ccb2238b.jpg,1024,768,motorcycle,78,309,153,436
763ced6b78751f8e_jpg.rf.2b0651c2d67fe20db86404b8ccb2238b.jpg,1024,768,motorcycle,288,314,352,402
chrome_PpeFernnBU_png.rf.2be29acb484e2b506340b51a6ec25151.jpg,1109,745,truck,48,264,537,642
images-2022-07-29T180501-012_jpeg.rf.2bcf437818aafd03c063d0212d818f4f.jpg,299,168,truck,30,16,243,150
chrome_1fRshafbtp_png.rf.2bfba909f0d7252807cffc4461c3c5d1.jpg,292,226,truck,23,16,278,192
IMG_0851_JPG.rf.2bd96d6fead55b48be3ae8e16c078d0f.jpg,4000,3000,yellow_light,2430,863,2633,1350
chrome_LB7HiwxkKV_png.rf.2cb3306f0dd086669e20bec2234bcf24.jpg,357,234,truck,212,53,289,126
chrome_BiKOIujPOW_png.rf.2c9043371a4a257c7efdca4e352acb1c.jpg,240,216,truck,3,47,181,173
0d448380765d1802_jpg.rf.2c08824909290c43b17697f04cc7361d.jpg,1024,686,bus,126,123,857,599
traffic-light-479-_jpg.rf.2c8f5de2996138abc2089faac4abbfcd.jpg,640,398,red_light,144,143,188,264
traffic-light-200-_jpg.rf.2cf3dc8f3f432b9003a38e58666af35d.jpg,416,415,green_light,340,32,373,108
traffic-light-200-_jpg.rf.2cf3dc8f3f432b9003a38e58666af35d.jpg,416,415,green_light,20,292,53,373
IMG_0767-2-_JPG.rf.2cfd062ae3cc422517ec95931a4e281b.jpg,1369,1949,yellow_light,1295,1740,1336,1851
b6009b5ecb12ccf4_jpg.rf.2cd093df5420c289d5a1abb8d61344cb.jpg,1024,768,van,37,466,207,547
b6009b5ecb12ccf4_jpg.rf.2cd093df5420c289d5a1abb8d61344cb.jpg,1024,768,car,391,480,498,529
b6009b5ecb12ccf4_jpg.rf.2cd093df5420c289d5a1abb8d61344cb.jpg,1024,768,car,553,471,626,513
b6009b5ecb12ccf4_jpg.rf.2cd093df5420c289d5a1abb8d61344cb.jpg,1024,768,car,697,464,750,497
b6009b5ecb12ccf4_jpg.rf.2cd093df5420c289d5a1abb8d61344cb.jpg,1024,768,car,747,461,799,489
22a4f695ac5fbda6_jpg.rf.2d3797c5b43b30bf4e01d578a0c15cac.jpg,1024,768,van,78,162,784,566
cfc23a6be5a8971a_jpg.rf.2de4e1f05da8e7f3b0fb743cce9ac895.jpg,1024,768,van,250,433,444,614
d9b40494f57ab884_jpg.rf.2dbe5e0027b830844b16cd95c1289289.jpg,1024,768,van,627,266,807,352
d9b40494f57ab884_jpg.rf.2dbe5e0027b830844b16cd95c1289289.jpg,1024,768,car,0,291,198,414
8c0bcdd169bfdced_jpg.rf.2e0520607b25ae76ec16a02067a986d9.jpg,1024,725,bus,77,324,529,509
c6ce3bae8e3f08ab_jpg.rf.2e31a276eb0055a1704e6406dc37e9b2.jpg,1024,579,bus,81,253,437,443
29f7ef24f17c0164_jpg.rf.2ec40e0b430e90fd54f0942d0801958c.jpg,726,1024,motorcycle,71,339,651,994
29f7ef24f17c0164_jpg.rf.2ec40e0b430e90fd54f0942d0801958c.jpg,726,1024,motorcycle,30,214,330,471
c2a3d93829659e20_jpg.rf.2e48afaa5b7724d9a74a8c3b7531c394.jpg,1024,683,bus,0,0,430,585
chrome_2voSYhV3RI_png.rf.2e78d812eb0192ea2fd19f69c6e3f105.jpg,296,252,truck,0,49,248,204
11a982406ea04530_jpg.rf.2e5081ed58872e80798f38a66f5d6907.jpg,1024,768,motorcycle,711,237,830,497
chrome_pXS4sHwPcD_png.rf.2ed43d4461018b40d2c77ff56f278e1e.jpg,442,499,yellow_light,172,109,269,368
03cd516b132d5eba_jpg.rf.2efc4174201f4ad0dcb12ba6d1984035.jpg,768,1024,van,1,63,768,913
IMG_0866_JPG.rf.2f03fc381870244ad7f2015a3b27c9f7.jpg,4000,3000,yellow_light,1085,1635,1465,2540
chrome_UwTHg7V5hn_png.rf.2f3657e9e0d98c7266bf27da1e509aa4.jpg,395,269,red_light,169,90,206,208
chrome_KQSBy0cjeQ_png.rf.2fbcb9214b445bc90317285c300322ff.jpg,433,283,yellow_light,285,50,355,203
chrome_ZhDiwWzg8v_png.rf.2eeee2e0ad4669d222fb7e3d37285778.jpg,657,286,yellow_light,47,7,87,96
chrome_ZhDiwWzg8v_png.rf.2eeee2e0ad4669d222fb7e3d37285778.jpg,657,286,yellow_light,436,233,461,282
chrome_9meacOz83y_png.rf.2f429751d1050d21893f50ebda09cc4e.jpg,371,243,green_light,71,79,133,214
b3af04480664183b_jpg.rf.2f1d2a5694c0f07b048f9b119e1a5506.jpg,1024,768,van,40,343,478,721
8c01f9d2f114ff65_jpg.rf.306a48979e9518ee1868f252e4b12723.jpg,640,375,red_light,259,206,268,243
8c01f9d2f114ff65_jpg.rf.306a48979e9518ee1868f252e4b12723.jpg,640,375,red_light,365,338,374,371
traffic-light-792-_jpg.rf.3017d5f14ff43a6a2d54b9d1ccd1eb30.jpg,416,416,red_light,64,19,87,86
traffic-light-792-_jpg.rf.3017d5f14ff43a6a2d54b9d1ccd1eb30.jpg,416,416,red_light,339,224,366,290
af85163341f273d9_jpg.rf.2fe5c0ac7689a51f282312643386757c.jpg,325,640,red_light,32,175,53,237
d364b5f2f07890da_jpg.rf.309e109512cb9abcb333cd092827a170.jpg,1024,680,bus,186,245,748,590
d364b5f2f07890da_jpg.rf.309e109512cb9abcb333cd092827a170.jpg,1024,680,car,0,423,63,468
tflight_000583_jpg.rf.30c378e914efcae917525a4261ada9aa.jpg,640,640,yellow_light,270,159,395,528
chrome_LrLkPoyZ3M_png.rf.30c7374603366e14e72a2a4c36ebf48b.jpg,356,234,truck,127,64,299,200
9555da438a53d6b5_jpg.rf.30d2654dbea53e5770c957feaba177d3.jpg,1024,577,bus,403,11,928,486
9555da438a53d6b5_jpg.rf.30d2654dbea53e5770c957feaba177d3.jpg,1024,577,car,964,392,1005,422
chrome_gGblUi42qY_png.rf.30db2781cc3079079e905d34023e5722.jpg,353,267,red_light,165,108,197,196
5d3ac21ff1517f24_jpg.rf.311c8c8c5c2bb6a20d9dba4f642d98d7.jpg,1024,768,van,238,513,359,621
9fdd215a02e9119c_jpg.rf.3102f0779fe1ab91d1fc3976ef9a92c8.jpg,1024,768,motorcycle,0,1,1024,694
chrome_Cef6g2Abpv_png.rf.3128672347d83138cc2348b9029cd653.jpg,356,276,truck,3,31,326,250
chrome_cxg7EucOey_png.rf.314a79127da8ac3f3e90b420ada218b5.jpg,1160,770,bus,397,214,733,547
chrome_wUI0K5h1BY_png.rf.3178cd851e554756b680391d039e9c2f.jpg,316,231,truck,101,85,304,215
tflight_001452_jpg.rf.31630d9d2956f74e5641936aff8070cd.jpg,500,386,green_light,193,192,271,386
chrome_dCEQrQJcGq_png.rf.318ba34d9e853067611dec32e9b7966c.jpg,328,366,yellow_light,152,139,194,229
62cde588a7e31a28_jpg.rf.318e90c5975458d0a2abaf02374dfaea.jpg,1024,683,car,174,232,497,394
62cde588a7e31a28_jpg.rf.318e90c5975458d0a2abaf02374dfaea.jpg,1024,683,car,255,83,408,153
chrome_uO0JAgBALc_png.rf.319516c243ab6cdf5a58b2d110a37966.jpg,470,312,yellow_light,356,35,420,235
chrome_uO0JAgBALc_png.rf.319516c243ab6cdf5a58b2d110a37966.jpg,470,312,van,249,168,284,207
ed7d99098d4af8e6_jpg.rf.31a2da6b765aecf537ee9e35e1acd85d.jpg,416,416,car,24,130,394,332
00000350_jpg.rf.31c4148edf201d8459d19ee5769cbe49.jpg,1024,768,truck,304,220,671,569
chrome_d4QVhoDXX4_png.rf.31abc17cf2757800d14b727980e05e91.jpg,535,333,yellow_light,166,131,202,223
chrome_d4QVhoDXX4_png.rf.31abc17cf2757800d14b727980e05e91.jpg,535,333,yellow_light,444,113,484,206
chrome_GC8qEEBDpY_png.rf.31d7aad1c6c61549ec5f3e169406713c.jpg,350,236,truck,37,29,350,137
chrome_V0PlL5tbEe_png.rf.3220c6e7bfcad0027ad1fee4eed69dd6.jpg,333,354,bus,246,202,292,248
chrome_0TkpM7fDiZ_png.rf.31cc8b5ce611196ae5359b41bc2bd03b.jpg,478,337,yellow_light,247,171,289,289
3cc90859fb802e77_jpg.rf.3248288d63ce13ff12d6655313114021.jpg,1024,512,van,364,330,662,484
chrome_Y7QSAUzpk9_png.rf.329f8efd73a92aab76615d174997c433.jpg,528,358,yellow_light,226,31,287,195
28536ccc381e0d69_jpg.rf.327eeb55aa010c005855bed6c69f84e2.jpg,1024,768,bus,584,482,1003,652
5fbfec6a6d6d87a0_jpg.rf.329f7c14124554230f6a9c06f78507a0.jpg,1024,683,van,154,484,667,683
chrome_IJfqrgtI8F_png.rf.32ddeeab7a2d13ec81ab3cb104d586ac.jpg,350,230,truck,191,133,301,191
chrome_p5g98UCo7I_png_jpg.rf.32b6589550931b89c7b17b223b664f8d.jpg,245,161,green_light,35,14,74,119
fe13f685e505d193_jpg.rf.3321898788744ec0d4694c11a756baa1.jpg,1024,768,motorcycle,706,414,1024,746
chrome_IbIS1zrMz9_jpg.rf.334fd9b077062968f960915d3d6e4571.jpg,73,249,green_light,6,133,39,233
D_H_images217_jpg.rf.33454057edde56256d51f002e926264c.jpg,225,225,truck,4,65,225,174
camiao-camiao-multibenne-SCANIA-G-440-Euro-6-15-Ton-portaalarmsysteem-1680626876431171812_common-23040419475209900200_jpg.rf.335274d074b0e6844ba33ad2f3a115ba.jpg,308,231,truck,45,21,278,213
IMG_0865_JPG.rf.334ee6fe5826f9271291f0d9c2ea5f1c.jpg,4000,3000,red_light,2043,1607,2572,2553
chrome_xhjhxIStgh_png.rf.322d52f6fe3405436a45132f54c49001.jpg,359,233,truck,70,15,339,194
a24dfb2a8952b1c5_jpg.rf.337435fa500a90b6b39bee76b47a7542.jpg,1024,666,van,96,175,922,568
Screenshot-2023-03-15-221318_png_jpg.rf.3386c61fe80b162b34fc72f088e8e957.jpg,640,640,red_light,218,38,344,361
chrome_iJlgFRFyPg_png.rf.339e02682ee328e7ae231c0a92224bb4.jpg,363,221,truck,20,42,210,162
aug_4_Screenshot-2023-03-15-224333_png_jpg.rf.33a27ba506585cfeba8afcd1931ca799.jpg,640,640,red_light,98,62,232,359
04c7bac2607ce744_jpg.rf.33e68f23d6afb65bbcea5eeabf886de6.jpg,639,454,green_light,582,371,602,442
81393e03688b4eb7_jpg.rf.342025e9eff8bc393e1c0e51593bf364.jpg,1024,683,motorcycle,285,391,573,543
81393e03688b4eb7_jpg.rf.342025e9eff8bc393e1c0e51593bf364.jpg,1024,683,car,569,328,854,479
81393e03688b4eb7_jpg.rf.342025e9eff8bc393e1c0e51593bf364.jpg,1024,683,car,280,370,625,523
81393e03688b4eb7_jpg.rf.342025e9eff8bc393e1c0e51593bf364.jpg,1024,683,car,787,373,1024,646
81393e03688b4eb7_jpg.rf.342025e9eff8bc393e1c0e51593bf364.jpg,1024,683,car,853,343,1024,439
chrome_Wv2pehTmC7_png.rf.34ad385a98b014a58f349b85ca7c9b64.jpg,457,313,yellow_light,131,36,166,117
01bc4eca7a35eac2_jpg.rf.3477ffa3d1e9026b4e8f65a3c2a5ee7c.jpg,1024,649,bus,1,1,1023,649
e19f204c5cbbd4f7_jpg.rf.3406db9adcc64493b76e5ce897acad61.jpg,640,299,green_light,158,12,233,215
e19f204c5cbbd4f7_jpg.rf.3406db9adcc64493b76e5ce897acad61.jpg,640,299,green_light,559,129,597,231
Image_013604_jpg.rf.3510a3bc2fb2fc9f6c096de6ef2a4093.jpg,640,640,truck,1,0,570,563
4cca1b027e29ef47_jpg.rf.34da6a4e8b282fd5708e6d47e42cb24e.jpg,1024,768,van,346,198,699,410
101_1184_jpg.rf.35150eefee363d9ffc3945f2b195d3d2.jpg,640,640,truck,40,174,597,522
101_1184_jpg.rf.35150eefee363d9ffc3945f2b195d3d2.jpg,640,640,van,465,233,640,357
4ecfce9414579799_jpg.rf.358b515e6926284fff1d1e501c6f446c.jpg,1024,680,motorcycle,456,288,880,595
0dbfc5d9ec7661e1_jpg.rf.357feb68be3fa6da947e9b071d16b1bb.jpg,1024,768,van,179,212,911,638
0dbfc5d9ec7661e1_jpg.rf.357feb68be3fa6da947e9b071d16b1bb.jpg,1024,768,van,86,254,278,336
0287d77476f86623_jpg.rf.35466949af795f73cc90731d649d3221.jpg,1024,768,motorcycle,4,276,529,619
0287d77476f86623_jpg.rf.35466949af795f73cc90731d649d3221.jpg,1024,768,car,564,251,691,303
0287d77476f86623_jpg.rf.35466949af795f73cc90731d649d3221.jpg,1024,768,car,390,246,546,313
0287d77476f86623_jpg.rf.35466949af795f73cc90731d649d3221.jpg,1024,768,car,212,250,352,316
0287d77476f86623_jpg.rf.35466949af795f73cc90731d649d3221.jpg,1024,768,car,1,244,43,333
2df8525a896b5b53_jpg.rf.353f54584f2b4ccce78a0c55f699aa3e.jpg,640,383,red_light,469,261,481,295
2df8525a896b5b53_jpg.rf.353f54584f2b4ccce78a0c55f699aa3e.jpg,640,383,red_light,535,266,547,299
2df8525a896b5b53_jpg.rf.353f54584f2b4ccce78a0c55f699aa3e.jpg,640,383,red_light,606,272,618,306
4b627ac048db77f2_jpg.rf.358d6db1f0185e1f24565d497a7ee672.jpg,1024,685,bus,183,104,878,605
0b8d8e8eb93ad489_jpg.rf.35d3f0593c35372d8cb4e78ad8b971ed.jpg,683,1024,red_light,231,381,263,456
8107c8c6556edab8_jpg.rf.35bc1aa570230f5d0c6bd86336ca7d0f.jpg,1024,768,bus,269,254,584,439
8107c8c6556edab8_jpg.rf.35bc1aa570230f5d0c6bd86336ca7d0f.jpg,1024,768,van,73,336,132,386
MITSUBISHI_FUSO_CANTER_TRUCK-06_jpg.rf.35a9c95296b63ec555a6b31fd955ad78.jpg,640,640,truck,141,172,583,464
6a01ca4504c659f0_jpg.rf.35ace693382c40d6a7ae6c1ceec479b3.jpg,1024,683,motorcycle,359,294,460,376
bdb51b57c70c29cb_jpg.rf.35d8b28baef17f1f2d0920fdb5bdf995.jpg,1024,794,van,542,517,801,674
bdb51b57c70c29cb_jpg.rf.35d8b28baef17f1f2d0920fdb5bdf995.jpg,1024,794,car,314,609,460,662
bdb51b57c70c29cb_jpg.rf.35d8b28baef17f1f2d0920fdb5bdf995.jpg,1024,794,car,0,614,62,676
4fea9d32016f4772_jpg.rf.369e6c8d94957085232032326f51f95f.jpg,1024,682,motorcycle,385,180,814,532
4fea9d32016f4772_jpg.rf.369e6c8d94957085232032326f51f95f.jpg,1024,682,car,390,55,1024,408
2c39a96e18deb1d2_jpg.rf.36e763c18b934e5bd36fdc170e4cffa0.jpg,1024,683,van,76,148,948,524
